PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
106548,3414,42,0,344.38,1,344.38
106895,3440,42,0,346.77,1,346.77
107242,3402,42,0,346.69,1,346.69
107589,3410,43,0,346.69,1,346.69
107934,3456,43,0,344.17,1,344.17
108276,3475,43,0,341.57,1,341.57
108617,3466,43,0,340.13,1,340.13
108961,3453,43,0,343.1,1,343.1
109303,3490,43,0,341.15,1,341.15
109644,3472,43,0,340.39,1,340.39
109984,3514,43,0,339.16,1,339.16
110320,3525,44,0,335.18,1,335.18
110658,3495,44,0,337.28,1,337.28
110996,3519,44,0,337.98,1,337.98
111332,3527,44,0,335.09,1,335.09
111669,3480,44,0,336.1,1,336.1
112010,3478,44,0,340.21,1,340.21
112352,3449,44,0,341.4,1,341.4
112692,3502,45,0,339.55,1,339.55
113029,3517,45,0,336.39,1,336.39
113364,3506,45,0,334.65,1,334.65
113702,3490,45,0,337.31,1,337.31
114037,3542,45,0,334.72,1,334.72
114370,3538,45,0,332.95,1,332.95
114704,3549,45,0,333.85,1,333.85
115038,3507,46,0,333.56,1,333.56
115374,3519,46,0,335.65,1,335.65
115711,3523,46,0,336.88,1,336.88
116046,3513,46,0,334.98,1,334.98
116382,3527,46,0,335.68,1,335.68
116717,3545,46,0,334.37,1,334.37
117053,3512,46,0,335.36,1,335.36
117387,3520,46,0,333.87,1,333.87
117720,3575,47,0,332.13,1,332.13
118047,3549,47,0,326.88,1,326.88
118378,3572,47,0,330.71,1,330.71
118706,3604,47,0,327.06,1,327.06
119034,3586,47,0,327.45,1,327.45
119361,3604,47,0,326.6,1,326.6
119689,3618,47,0,327.2,1,327.2
120013,3619,48,0,323.81,1,323.81
120340,3617,48,0,326.11,1,326.11
120666,3645,48,0,325.38,1,325.38
120988,3676,48,0,321.74,1,321.74
121301,3706,48,0,312.99,1,312.99
121620,3683,48,0,318.3,1,318.3
121941,3657,48,0,320.22,1,320.22
122264,3645,48,0,322.37,1,322.37
122583,3643,49,0,318.38,1,318.38
122906,3653,49,0,322.78,1,322.78
123228,3677,49,0,321.23,1,321.23
123549,3685,49,0,320.24,1,320.24
123868,3708,49,0,318.5,1,318.5
124188,3702,49,0,319.27,1,319.27
124504,3691,49,0,315.3,1,315.3
124822,3687,49,0,317.58,1,317.58
125140,3698,50,0,317.48,1,317.48
125461,3673,50,0,320.39,1,320.39
125781,3716,50,0,319.51,1,319.51
126101,3716,50,0,319.16,1,319.16
126421,3717,50,0,319.42,1,319.42
126737,3782,50,0,315.35,1,315.35
127049,3775,50,0,311.96,1,311.96
127360,3775,50,0,310.54,1,310.54
127673,3770,51,0,312.31,1,312.31
127987,3764,51,0,313.65,1,313.65
128302,3774,51,0,314.36,1,314.36
128613,3787,51,0,310.43,1,310.43
128925,3768,51,0,311.66,1,311.66
129238,3789,51,0,312.67,1,312.67
129547,3827,51,0,308.95,1,308.95
129854,3863,51,0,306.16,1,306.16
130159,3850,52,0,304.37,1,304.37
130464,3871,52,0,304.92,1,304.92
130770,3850,52,0,305.4,1,305.4
131072,3877,52,0,301.15,1,301.15
131376,3859,52,0,303.37,1,303.37
131684,3809,52,0,307.85,1,307.85
131991,3806,52,0,306.82,1,306.82
132300,3854,52,0,308.17,1,308.17
132604,3854,53,0,303.67,1,303.67
132909,3881,53,0,304.37,1,304.37
133214,3880,53,0,304.1,1,304.1
133518,3909,53,0,303.36,1,303.36
133818,3949,53,0,299.66,1,299.66
134119,3937,53,0,300.1,1,300.1
134421,3912,53,0,301.33,1,301.33
134722,3943,53,0,300.74,1,300.74
135022,3941,54,0,299.83,1,299.83
135322,3927,54,0,299.57,1,299.57
135621,3930,54,0,298.3,1,298.3
135922,3943,54,0,300.47,1,300.47
136220,3964,54,0,297.88,1,297.88
136514,3997,54,0,293.98,1,293.98
136809,4003,54,0,294.11,1,294.11
137101,4010,54,0,291.54,1,291.54
137394,4003,54,0,292.54,1,292.54
137688,3980,55,0,293.43,1,293.43
137983,3989,55,0,294.35,1,294.35
138276,4023,55,0,292.4,1,292.4
138566,4018,55,0,289.84,1,289.84
138859,3982,55,0,292.62,1,292.62
139154,3942,55,0,294.36,1,294.36
139451,3964,55,0,296.49,1,296.49
139745,3971,55,0,293.8,1,293.8
140038,4013,56,0,292.12,1,292.12
140330,4014,56,0,291.71,1,291.71
140624,4024,56,0,293.66,1,293.66
140917,4041,56,0,292.89,1,292.89
141209,4031,56,0,291.95,1,291.95
141503,4032,56,0,293.23,1,293.23
141795,4045,56,0,291.77,1,291.77
142086,4046,56,0,290.95,1,290.95
142377,4049,56,0,290.94,1,290.94
142667,4031,57,0,289.64,1,289.64
142960,4040,57,0,292.6,1,292.6
